App,Role,DubboService
cmis,providers,com.sinosafe.xinbao.dubbo.service.ILoanTradeForWsyhService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.WeiXinService,-
cmis,providers,com.sinosafe.service.cmis.CopAppApplyService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.BusiCoverageFeePayService,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.LifeLoanService,-
cmis,providers,com.sinosafe.springmvc.service.CqrcServiceBase,-
cmis,providers,com.sinosafe.xinbao.dubbo.service.ReceiveInvestListService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.WorldunionQueryService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.LianPayService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.CpcnPayService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.CreditQueryService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.CreditDataService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.RuleService,-
ha_pbc_dubbo,providers,com.sinosafe.xinbao.dubbo.service.OtherCreditQueryService,-
NBZPrpallServerProvider,consumers,com.sinosoft.webservice.VerStaOptDubboService,-
NBZPrpallServerProvider,consumers,com.pactera.ecif.service.BlackListService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.docVerInquiry.component.DocVerInquiryService,-
NBZPrpallServerProvider,consumers,cn.com.sinosafe.um.facade.UmFacade,-
NBZPrpallServerProvider,consumers,cn.com.sinosafe.fee.dubbo.service.CostManageProviderService,“—«®“∆
NBZPrpallServerProvider,consumers,com.sinosafe.core.ins.undwrt.provider.service.intf.VehicleToUndwrtService,-
NBZPrpallServerProvider,consumers,webservice.provider.paymentquery.facade.FINReceiveBackinfoService,-
NBZPrpallServerProvider,consumers,com.core.application.interact.dubbo.provider.xinBao.GcXinBaoService,-
NBZPrpallServerProvider,consumers,com.firsttech.facade.NbzUwauditIlogServiceInfNew,-
NBZPrpallServerProvider,consumers,dub.provider.outsys.facade.InfOutSystemService,-
NBZPrpallServerProvider,consumers,com.core.service.interf.GUDataProcessService,-
NBZPrpallServerProvider,consumers,com.core.service.interf.GrCommonDataQueryService,-
NBZPrpallServerProvider,consumers,com.core.application.interact.dubbo.provider.policy.policyInterFacade.Claim2policyFacade,-
NBZPrpallServerProvider,consumers,webservice.provider.paymentquery.facade.PaymentQueryService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.docDoAnnuled.component.DocDoAnnuledService,-
NBZPrpallServerProvider,consumers,com.pactera.ecif.service.EcifNewSearchService,-
NBZPrpallServerProvider,consumers,webservice.provider.prpall.facade.PrpallWebService,-
NBZPrpallServerProvider,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
NBZPrpallServerProvider,consumers,webservice.provider.others.facade.Fin_p_commi_ReaccruedService,-
NBZPrpallServerProvider,consumers,com.firsttech.facade.NbzUwauditIlogServiceInf,-
NBZPrpallServerProvider,consumers,com.sinosafe.core.ins.prpall.provider.service.intf.VehicleInsCIPlatformService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.docNumStatusInquiry.component.DocNumStatusInquiryService,-
NBZPrpallServerProvider,consumers,cn.com.sinosafe.lina.applogger.service.CibsForDubboService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.docDoUsed.component.DocDoUsedService,-
NBZPrpallServerProvider,consumers,com.core.service.interf.GUDataQueryService,-
NBZPrpallServerProvider,consumers,com.core.application.interact.dubbo.provider.heBao.GcHeBaoService,-
NBZPrpallServerProvider,consumers,com.sinosafe.core.ins.payment.provider.service.intf.VehicleToPaymentService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.insuranceCardDoActivated.component.InsuranceCardDoActivatedService,-
NBZPrpallServerProvider,consumers,com.core.tcs.vc.webservice.provider.insuCardInfoInquiry.component.InsuCardInfoInquiryService,-
NBZPrpallServerProvider,providers,com.core.application.prpall.service.facade.GuClaimToVehicleInsService,-
NBZPrpallServerProvider,providers,com.core.application.platform.service.facade.GgNbzAutoTaskService,-
NBZPrpallServerProvider,providers,dub.provider.simple.submituwn.facade.InfBatchSubmitUwnService,-
NBZPrpallServerProvider,providers,dub.provider.vc.activationcard.facade.InfActivationCardService,-
NBZPrpallServerProvider,providers,dub.provider.claim.facade.GuToClaimService,-
NBZPrpallServerProvider,providers,dub.provider.payment.facade.InfResetCommissionService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyprocess.facade.InfBatchInsuredService,-
NBZPrpallServerProvider,providers,dub.provider.payment.facade.AntiMoneyPaymentService,-
NBZPrpallServerProvider,providers,dub.provider.outsys.facade.InfOutMakePolicyService,-
NBZPrpallServerProvider,providers,dub.provider.payment.facade.GuToAdjustmentFeeService,-
NBZPrpallServerProvider,providers,com.core.application.platform.service.facade.ExcelReadTaskService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyprocess.facade.InfReservationService,-
NBZPrpallServerProvider,providers,dub.provider.riskmanage.facade.GuToRiskManageService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyprocess.facade.InfApplyProcessService,-
NBZPrpallServerProvider,providers,dub.provider.payment.facade.GuToPaymentService,-
NBZPrpallServerProvider,providers,dub.provider.outsys.facade.InfOutSystemService,-
NBZPrpallServerProvider,providers,dub.provider.outsys.facade.GuSaleNameCodeByRiskCodeService,-
NBZPrpallServerProvider,providers,com.core.application.prpall.service.facade.GwPrpallTaskHandleToVehicleInsService,-
NBZPrpallServerProvider,providers,dub.provider.reins.facade.GuToReinsService,-
NBZPrpallServerProvider,providers,dub.provider.simple.salesInfo.facade.InfSalesInfoService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyprocess.facade.InfQueryDetailService,-
NBZPrpallServerProvider,providers,dub.provider.simple.resendelectron.facade.InfResendElectronService,-
NBZPrpallServerProvider,providers,com.core.application.prpall.service.facade.GuProposalToVehicleInsService,-
NBZPrpallServerProvider,providers,dub.provider.outsys.facade.CreatUserService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyquery.facade.InfApplyQueryService,-
NBZPrpallServerProvider,providers,com.core.application.prpall.service.facade.GuEndorToVehicleInsService,-
NBZPrpallServerProvider,providers,dub.provider.outsys.facade.InfOutEndorAbleCheckService,-
NBZPrpallServerProvider,providers,com.core.application.prpall.service.facade.GwTaskInterfaceServiceToVehicleInsService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applyupdate.facade.InfApplyUpdateService,-
NBZPrpallServerProvider,providers,dub.provider.active.facade.InfCustomerActiveService,-
NBZPrpallServerProvider,providers,dub.provider.simple.applydel.facade.InfApplyDelService,-
NBZPrpallServerProvider,providers,dub.provider.simple.cancellation.facade.InfBatchCancellationService,-
ecif-channel,providers,com.sinosafe.center.dubbo.service.EcifsearchPolicyService,-
ecif-channel,providers,com.sinosafe.center.dubbo.service.EcifsearchDeliveryService,-
ecif-channel,providers,com.sinosafe.center.dubbo.service.EcifsearchBankService,-
ecif-channel,providers,com.sinosafe.center.dubbo.service.EcifsearchService,-
channel-service-platform,consumers,com.core.tcs.vc.ifc.InvoiceIFCCommonService,-
